X,Y,oa11cd,lad11cd
-3.27349938283956,51.3964984902248,W00005606,W06000014
-3.29253099860063,51.3947317841021,W00005608,W06000014
-3.28891718619942,51.3951792601855,W00005609,W06000014
-3.27370330445299,51.3945233142235,W00005610,W06000014
-3.26609195486408,51.3943899545253,W00005611,W06000014
-3.28438915790282,51.394675747084,W00005612,W06000014
-3.2917621727924,51.3921070642618,W00005613,W06000014
-3.29183968013135,51.3890795155291,W00005614,W06000014
-3.28524067560892,51.3982808367588,W00005615,W06000014
-3.28734982463182,51.3969433885654,W00005616,W06000014
-3.29398008128452,51.3974466209387,W00005617,W06000014
-3.30180753028848,51.3946717051365,W00005618,W06000014
-3.30080372989022,51.3966593444783,W00005619,W06000014
-3.29024836312399,51.3974812341009,W00005620,W06000014
-3.29766548295082,51.3952335804873,W00005621,W06000014
-3.29682787235572,51.392076021191,W00005622,W06000014
-3.30908554838629,51.3938931535078,W00005623,W06000014
-3.27064689033108,51.3949611642354,W00005624,W06000014
-3.27949608757116,51.4027658036245,W00005625,W06000014
-3.27691956134085,51.4005328133615,W00005626,W06000014
-3.26742226662685,51.4101457612633,W00005627,W06000014
-3.2745149661963,51.4089500043605,W00005628,W06000014
-3.26373852895957,51.4092096316144,W00005629,W06000014
-3.27250929307801,51.4080901660735,W00005630,W06000014
-3.26676298495812,51.4086570343423,W00005631,W06000014
-3.2758002454661,51.4070782367979,W00005632,W06000014
-3.2654020903112,51.4072631553706,W00005633,W06000014
-3.26868750244458,51.4071277099863,W00005634,W06000014
-3.27077496640517,51.4075670893888,W00005635,W06000014
-3.2783226923666,51.4065600565398,W00005636,W06000014
-3.26233837205947,51.4075027318866,W00005637,W06000014
-3.28244903833836,51.4057039085208,W00005638,W06000014
-3.27282432085519,51.4058120182954,W00005639,W06000014
-3.27041749274816,51.4056848464696,W00005640,W06000014
-3.2745906738301,51.4040769730752,W00005641,W06000014
-3.27832226566799,51.4046459779229,W00005642,W06000014
-3.28241378182953,51.4043686049536,W00005643,W06000014
-3.27913039018587,51.4010620808897,W00005644,W06000014
-3.24422721611334,51.4168746255151,W00005645,W06000014
-3.24929241280921,51.414886549948,W00005646,W06000014
-3.25470937822561,51.4132734263587,W00005647,W06000014
-3.25146033909981,51.4113449248958,W00005648,W06000014
-3.25087702368972,51.4196353220554,W00005650,W06000014
-3.24747675117119,51.4202477683472,W00005651,W06000014
-3.25381630613286,51.4178765021803,W00005652,W06000014
-3.24269594387647,51.4194603206618,W00005653,W06000014
-3.24386220553813,51.4190817422549,W00005654,W06000014
-3.24659807310129,51.4178251535907,W00005655,W06000014
-3.24982362521113,51.4178961200821,W00005656,W06000014
-3.24174867860441,51.4157793268329,W00005657,W06000014
-3.24952725113599,51.4162903432125,W00005658,W06000014
-3.236505703455,51.4163832187476,W00005659,W06000014
-3.25557212221567,51.4158659335006,W00005660,W06000014
-3.24561635257873,51.4152685525743,W00005661,W06000014
-3.25312724618609,51.414957301328,W00005662,W06000014
-3.25750372992279,51.4143894622748,W00005663,W06000014
-3.24733978936817,51.4133566230232,W00005664,W06000014
-3.24211468318839,51.4129728803356,W00005665,W06000014
-3.24990226443413,51.4122472433204,W00005666,W06000014
-3.24750386954096,51.4100211585024,W00005667,W06000014
-3.25608909894959,51.4120881515008,W00005668,W06000014
-3.2414342167058,51.4087373800307,W00005669,W06000014
-3.25335897231026,51.4118109950351,W00005670,W06000014
-3.25496320076715,51.4105165374174,W00005671,W06000014
-3.25403400978646,51.4207422961542,W00005672,W06000014
-3.25688956765008,51.4042445528746,W00005673,W06000014
-3.26733928767271,51.404179214941,W00005674,W06000014
-3.24495709600959,51.4011193812827,W00005675,W06000014
-3.2647418805418,51.4036956369056,W00005676,W06000014
-3.25364266840817,51.4091798939808,W00005677,W06000014
-3.25719724633834,51.4078976257975,W00005678,W06000014
-3.25780868683801,51.4062218909585,W00005679,W06000014
-3.25934482099978,51.4067056530343,W00005680,W06000014
-3.26145193912514,51.4059878121352,W00005681,W06000014
-3.26388590270497,51.405894700036,W00005683,W06000014
-3.26335174224712,51.4045407628157,W00005684,W06000014
-3.19225034910576,51.4416178833187,W00005686,W06000014
-3.19063491692306,51.43873666016,W00005687,W06000014
-3.18046755781387,51.4375944554356,W00005688,W06000014
-3.18852887804735,51.4374332519931,W00005689,W06000014
-3.19806324517032,51.4389537884824,W00005690,W06000014
-3.18336610526062,51.437704336735,W00005691,W06000014
-3.18698038586448,51.4365953990782,W00005692,W06000014
-3.19055754534708,51.4458000798498,W00005693,W06000014
-3.19570504692234,51.4443281563629,W00005694,W06000014
-3.19640432307916,51.4428580953178,W00005695,W06000014
-3.18970316316689,51.4434885819709,W00005696,W06000014
-3.18661797071373,51.4431058819425,W00005697,W06000014
-3.18544865446613,51.4427616075942,W00005698,W06000014
-3.1874202307968,51.4417808188949,W00005699,W06000014
-3.19552635071369,51.4405060048336,W00005700,W06000014
-3.18908725524234,51.4403551096412,W00005701,W06000014
-3.18379786606256,51.440230917421,W00005702,W06000014
-3.18526341311596,51.4389368988416,W00005703,W06000014
-3.25933575529751,51.4157654099966,W00005704,W06000014
-3.26114527872484,51.4151322473421,W00005705,W06000014
-3.2595027420116,51.4178824871646,W00005706,W06000014
-3.26575829012242,51.4146314463158,W00005707,W06000014
-3.25934195786619,51.4127604081919,W00005708,W06000014
-3.26041007170587,51.4122697162305,W00005709,W06000014
-3.25730161547773,51.4102691646178,W00005710,W06000014
-3.26333806420572,51.4117441941296,W00005711,W06000014
-3.26100446362331,51.4102493298288,W00005712,W06000014
-3.25803212382206,51.4097037422108,W00005713,W06000014
-3.25933281628402,51.4086051529021,W00005714,W06000014
-3.26183727321241,51.4179267028809,W00005715,W06000014
-3.26503952159627,51.416902624591,W00005716,W06000014
-3.25744383389802,51.4193590622605,W00005717,W06000014
-3.26400060129053,51.4136601549955,W00005718,W06000014
-3.43465825402358,51.4644007144236,W00005719,W06000014
-3.45560915740216,51.4595526353556,W00005720,W06000014
-3.44418104969684,51.4606341158393,W00005721,W06000014
-3.44829440124291,51.4567795891014,W00005722,W06000014
-3.46434923563282,51.4569663087603,W00005723,W06000014
-3.44356410925151,51.4591955167006,W00005724,W06000014
-3.44186876476638,51.4580777754628,W00005725,W06000014
-3.47214560318523,51.453474359416,W00005726,W06000014
-3.44242888488079,51.4548758588618,W00005727,W06000014
-3.41482388399189,51.4620446867749,W00005728,W06000014
