X,Y,oa11cd,lad11cd
-3.29662187024726,51.6671819284466,W00006756,W06000024
-3.31099941744317,51.7037751566185,W00006757,W06000024
-3.32257153371104,51.7026607091,W00006758,W06000024
-3.31421902778028,51.703861442567,W00006759,W06000024
-3.30121060506752,51.7037782265384,W00006760,W06000024
-3.31280017839913,51.6983516838899,W00006761,W06000024
-3.29022298798808,51.6711255878747,W00006762,W06000024
-3.29687663845611,51.6724968441055,W00006763,W06000024
-3.28689305577887,51.6627707706066,W00006764,W06000024
-3.29354136236481,51.6627487175168,W00006765,W06000024
-3.28979444920481,51.6617721334924,W00006766,W06000024
-3.41173190164894,51.7542182938002,W00006767,W06000024
-3.40042368761008,51.7486753712223,W00006768,W06000024
-3.40441051135046,51.7461289818497,W00006769,W06000024
-3.40131433992541,51.7523777602657,W00006770,W06000024
-3.43346848676337,51.7553873469461,W00006771,W06000024
-3.41335444709178,51.750269663884,W00006772,W06000024
-3.42120100614574,51.7463054304535,W00006773,W06000024
-3.4087242567493,51.748407965628,W00006774,W06000024
-3.3957361537823,51.745406049461,W00006775,W06000024
-3.40042413325499,51.7423503283932,W00006776,W06000024
-3.38292615521153,51.7442538135885,W00006777,W06000024
-3.38787494047858,51.7455847240933,W00006778,W06000024
-3.41085264955355,51.7408903853939,W00006779,W06000024
-3.38650719516883,51.7402943510104,W00006780,W06000024
-3.40639680631581,51.7566309352535,W00006781,W06000024
-3.40861709228505,51.7548907566995,W00006782,W06000024
-3.40327440129412,51.7543679167391,W00006783,W06000024
-3.4062834968503,51.7528296034234,W00006784,W06000024
-3.42180851018585,51.753132029345,W00006785,W06000024
-3.41638680600682,51.7554337174697,W00006786,W06000024
-3.33689930914334,51.7646456858729,W00006787,W06000024
-3.35850159950189,51.766413972341,W00006788,W06000024
-3.35346168812566,51.7667804880744,W00006789,W06000024
-3.36247464184089,51.7650114476467,W00006790,W06000024
-3.35073450470025,51.7655934612202,W00006791,W06000024
-3.35859310879426,51.7653982696318,W00006792,W06000024
-3.35632439404819,51.7637970936385,W00006793,W06000024
-3.34857685672383,51.7636131655099,W00006794,W06000024
-3.3410976424966,51.7622778381944,W00006795,W06000024
-3.35196632173002,51.7618571071931,W00006796,W06000024
-3.35867242711909,51.7626911079361,W00006797,W06000024
-3.35425825916138,51.7619091269477,W00006798,W06000024
-3.35705350189791,51.7563836083592,W00006799,W06000024
-3.34115669111683,51.7588121302279,W00006800,W06000024
-3.36138167415314,51.7719604131156,W00006801,W06000024
-3.35407461529764,51.7793548104857,W00006802,W06000024
-3.35433141966687,51.7734302093819,W00006803,W06000024
-3.35049642498142,51.7713463945715,W00006804,W06000024
-3.35926160152784,51.771931665645,W00006805,W06000024
-3.35207046865925,51.7722211591534,W00006806,W06000024
-3.3637947363907,51.7691090116744,W00006807,W06000024
-3.35640511272811,51.771484445729,W00006808,W06000024
-3.34631514043364,51.768027221434,W00006809,W06000024
-3.37924234033965,51.7633227463147,W00006810,W06000024
-3.38758677418862,51.7662574582408,W00006811,W06000024
-3.39598712183795,51.7631801866068,W00006812,W06000024
-3.38387356080788,51.7669176993327,W00006813,W06000024
-3.37837885332591,51.7659597272801,W00006814,W06000024
-3.38941255034274,51.7635556783897,W00006815,W06000024
-3.39230564816159,51.7632850449875,W00006816,W06000024
-3.38570603061223,51.7634150691776,W00006817,W06000024
-3.38150006963057,51.7636300582316,W00006818,W06000024
-3.37849426916933,51.761977235591,W00006819,W06000024
-3.38419932073779,51.7615929019187,W00006820,W06000024
-3.38151331049675,51.7601093033165,W00006821,W06000024
-3.37715215072169,51.7611201264519,W00006822,W06000024
-3.37713524331865,51.7586457372705,W00006823,W06000024
-3.37990233950991,51.7590460465023,W00006824,W06000024
-3.38173741864648,51.7582473737542,W00006825,W06000024
-3.37883342506825,51.7564651501781,W00006826,W06000024
-3.34756743360232,51.695297002628,W00006827,W06000024
-3.34487694045581,51.6989928028256,W00006828,W06000024
-3.32933633197068,51.6914748089689,W00006829,W06000024
-3.34517368154763,51.693608075835,W00006830,W06000024
-3.34677921238704,51.6926605286656,W00006831,W06000024
-3.33856603412676,51.6920990484708,W00006832,W06000024
-3.3356274223559,51.6873728368613,W00006833,W06000024
-3.34365086208693,51.6906891366261,W00006834,W06000024
-3.34097858903961,51.6874336406985,W00006835,W06000024
-3.33877434495765,51.6852938876208,W00006836,W06000024
-3.34449442602892,51.6866904527688,W00006837,W06000024
-3.34601509980764,51.6846621445995,W00006838,W06000024
-3.33932321275622,51.682240705327,W00006839,W06000024
-3.3831436469635,51.7480680366997,W00006840,W06000024
-3.38340446507291,51.751915196466,W00006841,W06000024
-3.37159812310341,51.7526216354944,W00006842,W06000024
-3.39161482013322,51.7560529610915,W00006843,W06000024
-3.37522657650758,51.7538960459294,W00006844,W06000024
-3.37763101346623,51.7522865107053,W00006845,W06000024
-3.38157282308051,51.7537980754381,W00006846,W06000024
-3.38165951035453,51.7520251951556,W00006847,W06000024
-3.39074275186278,51.7504494986986,W00006848,W06000024
-3.37966069419072,51.7513592359486,W00006849,W06000024
-3.38397024087147,51.7506702365036,W00006850,W06000024
-3.3821322671632,51.7496631170736,W00006851,W06000024
-3.38870374933464,51.7483257963934,W00006852,W06000024
-3.37575139168861,51.7549121704453,W00006853,W06000024
-3.38421553910952,51.7533006355753,W00006854,W06000024
-3.36507868124752,51.7585871419909,W00006855,W06000024
-3.36845659116766,51.7657084150763,W00006856,W06000024
-3.37291853434553,51.7643739438095,W00006857,W06000024
-3.37113944822648,51.764801632204,W00006858,W06000024
-3.36487846098763,51.7631763937372,W00006859,W06000024
-3.37417999517417,51.7620862189162,W00006860,W06000024
-3.36871684952139,51.7637669664652,W00006861,W06000024
-3.3632207514971,51.760822980061,W00006862,W06000024
