X,Y,oa11cd,lad11cd
-0.068975629450274,52.5797429643833,E00091097,E07000010
-0.107477861225939,52.5655065650762,E00091098,E07000010
-0.115782534376232,52.5633964542569,E00091099,E07000010
-0.119287547352081,52.5627209480273,E00091100,E07000010
-0.111912934258744,52.5639828983559,E00091101,E07000010
-0.018467480768174,52.4966601646885,E00091102,E07000010
-0.024783911384187,52.482313397851,E00091103,E07000010
-0.02308050308005,52.5095850872404,E00091104,E07000010
-0.093708677589789,52.5663820458115,E00091105,E07000010
-0.089428364122352,52.5536490298866,E00091106,E07000010
-0.100829739018188,52.5418856235338,E00091107,E07000010
-0.062099165084868,52.5381693644163,E00091108,E07000010
-0.13616219028779,52.527512794635,E00091109,E07000010
-0.07714054365923,52.5676576114432,E00091110,E07000010
-0.069648608111277,52.5617897174533,E00091111,E07000010
-0.078763034523371,52.5583420355086,E00091112,E07000010
-0.066196018808868,52.560264394856,E00091113,E07000010
-0.028195339236198,52.5547969559664,E00091114,E07000010
0.060962593685507,52.4557690571409,E00091115,E07000010
0.042412110696054,52.4692796625481,E00091116,E07000010
0.054632994146458,52.4599186057628,E00091117,E07000010
0.09903322682665,52.4582925151385,E00091118,E07000010
0.058981486955452,52.4578910832834,E00091119,E07000010
0.055203000527492,52.4569145405503,E00091120,E07000010
0.063095030543589,52.4562827672268,E00091121,E07000010
0.058002683192731,52.4537730990194,E00091122,E07000010
0.165532521101037,52.6659985331274,E00091123,E07000010
0.165580654651198,52.6636329113018,E00091124,E07000010
0.159402287762456,52.6719807599097,E00091125,E07000010
0.163030573516154,52.6696933988557,E00091126,E07000010
0.165827606090821,52.6689220003193,E00091127,E07000010
0.172569110447609,52.6675929975159,E00091128,E07000010
0.169753880690211,52.6664875914817,E00091129,E07000010
-0.137310311580927,52.562899702374,E00091130,E07000010
-0.13182549894484,52.5626212503612,E00091131,E07000010
-0.123178877683771,52.5617723521343,E00091132,E07000010
-0.127554009881724,52.5700792747867,E00091133,E07000010
-0.151222123341514,52.5687964201506,E00091134,E07000010
-0.133733946915119,52.5657216393,E00091135,E07000010
0.063227411118823,52.5053240130774,E00091136,E07000010
0.01535031212153,52.491660959401,E00091137,E07000010
0.070054278252932,52.4964786053085,E00091138,E07000010
0.067631557562794,52.5013252246982,E00091139,E07000010
0.061544757093569,52.49582567372,E00091140,E07000010
0.054376666115773,52.4942871110522,E00091141,E07000010
0.046967563930075,52.4935125855611,E00091142,E07000010
0.076956626051871,52.4914410578427,E00091143,E07000010
0.172248653824945,52.6441262154581,E00091144,E07000010
0.160795959058908,52.6273524306515,E00091145,E07000010
0.166507260816877,52.6249547141645,E00091146,E07000010
0.141178622191289,52.613231125498,E00091147,E07000010
0.165681312531301,52.6161798488718,E00091148,E07000010
0.090035578047715,52.5946651468897,E00091149,E07000010
0.158469775863517,52.6388885029956,E00091150,E07000010
0.185239671251038,52.6299449463757,E00091151,E07000010
0.171942059122157,52.6352405818342,E00091152,E07000010
0.16685547951184,52.6371383167291,E00091153,E07000010
0.193326595731188,52.6184500416167,E00091154,E07000010
0.182802384280134,52.560279699089,E00091155,E07000010
0.190016401459777,52.553753862792,E00091156,E07000010
0.170171721205398,52.6585749793757,E00091157,E07000010
0.174279743730233,52.6534887242133,E00091158,E07000010
0.172522839947205,52.6631613503024,E00091159,E07000010
0.175300089898518,52.6628790653011,E00091160,E07000010
0.169960426275567,52.6634672909983,E00091161,E07000010
0.167094231216322,52.6622722379895,E00091162,E07000010
0.165747178953993,52.6618815172734,E00091163,E07000010
0.170110701800729,52.6612585284022,E00091164,E07000010
0.163353091270483,52.658507526142,E00091165,E07000010
0.161853233040104,52.6593652676312,E00091166,E07000010
0.164157609344929,52.6572528509731,E00091167,E07000010
0.173246920114344,52.6575263884995,E00091168,E07000010
0.169096747765877,52.6515067841158,E00091169,E07000010
0.173567910606137,52.6552710953667,E00091170,E07000010
0.164235877456036,52.6543660029438,E00091171,E07000010
0.161548236883616,52.6487243648471,E00091172,E07000010
-0.117661480264385,52.5598372706541,E00091173,E07000010
-0.112414796893244,52.5603789853952,E00091174,E07000010
-0.121474383131088,52.5585013097387,E00091175,E07000010
-0.114173526044933,52.5586856623472,E00091176,E07000010
-0.105414732174965,52.5610084856941,E00091177,E07000010
0.172783071783362,52.671331157,E00091178,E07000010
0.169152693643364,52.6702797235122,E00091179,E07000010
0.178298551579478,52.6710023178632,E00091180,E07000010
0.175268818405121,52.6691983904703,E00091181,E07000010
0.181476772744175,52.6761838380163,E00091182,E07000010
0.179939174706051,52.6737014390004,E00091183,E07000010
0.176639897977744,52.6735416803803,E00091184,E07000010
-0.114305809819185,52.554525705952,E00091185,E07000010
-0.104691278837024,52.5536999102849,E00091186,E07000010
-0.120233457849608,52.5560520418139,E00091187,E07000010
-0.122326148411138,52.5550183496887,E00091188,E07000010
-0.117471078695031,52.5553399055122,E00091189,E07000010
-0.115298125730267,52.5519020476705,E00091190,E07000010
-0.118355309285921,52.5524841103697,E00091191,E07000010
-0.122196614171799,52.553134188387,E00091192,E07000010
0.178267676334197,52.4921984087389,E00091193,E07000010
0.194874902304287,52.5037893466003,E00091194,E07000010
0.168942607626955,52.4811370635916,E00091195,E07000010
0.173918694936266,52.4834044407957,E00091196,E07000010
0.161100888477839,52.4656661625551,E00091197,E07000010
0.091765661966581,52.5522682264029,E00091199,E07000010
0.102250162708939,52.5505139307042,E00091200,E07000010
0.094765817711665,52.5501550776651,E00091201,E07000010
0.134678679668224,52.547769138095,E00091202,E07000010
0.09551239519738,52.5476360423982,E00091203,E07000010
0.090638469760565,52.5468841868572,E00091204,E07000010
