X,Y,oa11cd,lad11cd
-3.49709442664436,53.2795904414256,W00001017,W06000004
-3.50213807896494,53.2687851044198,W00001018,W06000004
-3.48364094189557,53.2657545377368,W00001019,W06000004
-3.51246969509767,53.2680263351177,W00001020,W06000004
-3.50984566993571,53.2649514510359,W00001021,W06000004
-3.5143173735132,53.2712634667414,W00001022,W06000004
-3.50329904168593,53.2872148440855,W00001023,W06000004
-3.50660864643739,53.268943800915,W00001024,W06000004
-3.49803538708397,53.2711995082645,W00001025,W06000004
-3.38496566357374,52.9770645659158,W00001026,W06000004
-3.38148275866902,52.990027365156,W00001027,W06000004
-3.32188895878667,52.9750976890132,W00001028,W06000004
-3.369140654959,52.9790135267046,W00001029,W06000004
-3.37605430228279,52.9791352667882,W00001030,W06000004
-3.34792564612975,52.9898411925506,W00001031,W06000004
-3.41745476842292,52.9869631415192,W00001032,W06000004
-3.26439897330186,52.9694387759388,W00001033,W06000004
-3.42185321609778,53.1811653542453,W00001034,W06000004
-3.41989083604604,53.1802394096825,W00001035,W06000004
-3.42278492032622,53.1871390964333,W00001036,W06000004
-3.4206025462334,53.1891710579757,W00001037,W06000004
-3.41435150887183,53.1869913416914,W00001038,W06000004
-3.41426133860807,53.18349274978,W00001039,W06000004
-3.41977560580565,53.1836783496563,W00001040,W06000004
-3.40154037735738,53.1966104937703,W00001041,W06000004
-3.39256825052357,53.193993578818,W00001042,W06000004
-3.41126705877907,53.1964274232892,W00001043,W06000004
-3.40606497769415,53.1913939131595,W00001044,W06000004
-3.40273552159179,53.1893426492423,W00001045,W06000004
-3.40845699620384,53.189085959244,W00001046,W06000004
-3.39476360627242,53.1810550486877,W00001047,W06000004
-3.40345077397791,53.1875101898938,W00001048,W06000004
-3.40775851022864,53.1851250286472,W00001049,W06000004
-3.40393361387537,53.1860498498158,W00001050,W06000004
-3.40255867174215,53.1838367690519,W00001051,W06000004
-3.39926679292679,53.1859369751485,W00001052,W06000004
-3.39713574207607,53.1820858056583,W00001053,W06000004
-3.40228392218678,53.1812397530421,W00001054,W06000004
-3.42838062062988,53.1825446188278,W00001055,W06000004
