X,Y,oa11cd,lad11cd
-2.79389322347824,51.6062107210481,W00008044,W06000021
-2.76197449711061,51.6077690140723,W00008045,W06000021
-2.78851744713413,51.629632608771,W00008046,W06000021
-2.74736337448264,51.6113413961606,W00008047,W06000021
-2.76574629680358,51.6174902471204,W00008048,W06000021
-2.74298885113763,51.5940987985502,W00008049,W06000021
-2.75236931246287,51.5944243576687,W00008050,W06000021
-2.75118375158552,51.5959557908162,W00008051,W06000021
-2.75520815694285,51.5964387309315,W00008052,W06000021
-2.75163460814856,51.5929514703517,W00008053,W06000021
-2.74598148825798,51.5999467469192,W00008054,W06000021
-2.75375336710642,51.5988398595956,W00008055,W06000021
-2.75711233377529,51.5971591005112,W00008056,W06000021
-3.03840438169961,51.8486195738001,W00008057,W06000021
-3.02021188423751,51.8305625648978,W00008058,W06000021
-3.02140784627287,51.8337679680627,W00008059,W06000021
-3.03951353800988,51.8298785160981,W00008060,W06000021
-3.03531943510466,51.8279318833075,W00008061,W06000021
-3.02380965530071,51.8272412821951,W00008062,W06000021
-3.02895575734764,51.8295823837348,W00008063,W06000021
-3.02571755763978,51.8260568972557,W00008064,W06000021
-3.03089860301813,51.8267191679398,W00008065,W06000021
-3.01712883886321,51.8354593989924,W00008066,W06000021
-3.0128752445704,51.8122137591976,W00008067,W06000021
-3.01559436927917,51.8173675810421,W00008068,W06000021
-3.00491827691722,51.8328189616694,W00008069,W06000021
-3.00708525871218,51.8304242434653,W00008070,W06000021
-3.00352574032618,51.8298317418927,W00008071,W06000021
-3.01109814920565,51.8338060213546,W00008072,W06000021
-3.00845497444548,51.8331340268309,W00008073,W06000021
-3.01043250599592,51.8322824217029,W00008074,W06000021
-3.03202988029033,51.9271040223388,W00008075,W06000021
-2.97882250190742,51.883330239417,W00008076,W06000021
-2.9612632458811,51.8789384491349,W00008077,W06000021
-3.02391569719703,51.8732807619255,W00008078,W06000021
-2.86019671691696,51.9138532750714,W00008079,W06000021
-2.91403516194561,51.882591657551,W00008080,W06000021
-2.74978465186469,51.7023688765446,W00008081,W06000021
-2.73479907437381,51.6710129149792,W00008082,W06000021
-2.77926548335316,51.6879998826462,W00008083,W06000021
-2.82339596885743,51.7002256227604,W00008084,W06000021
-2.76020755630132,51.5926560494666,W00008085,W06000021
-2.76371320863939,51.5926605790278,W00008086,W06000021
-2.75807430375592,51.5943113917317,W00008087,W06000021
-2.76149722559095,51.5953798885899,W00008088,W06000021
-2.7602213469418,51.5950503216275,W00008089,W06000021
-2.71906277707133,51.8249332760715,W00008090,W06000021
-2.72631120714198,51.8254438512134,W00008091,W06000021
-2.71281731821513,51.8248789855772,W00008092,W06000021
-2.72039818781348,51.836029663828,W00008093,W06000021
-2.71851329131805,51.8263532724655,W00008094,W06000021
-2.71543432375625,51.8180042409557,W00008096,W06000021
-2.69867179846349,51.8295467989934,W00008097,W06000021
-2.70653073554447,51.8171333016114,W00008099,W06000021
-2.72907151037702,51.8137945564679,W00008100,W06000021
-2.71263913594502,51.8093376690675,W00008101,W06000021
-2.72117475328786,51.8097546772777,W00008102,W06000021
-2.72918883975365,51.8111116466641,W00008103,W06000021
-2.71588096724898,51.8112750469969,W00008104,W06000021
-2.98220966982905,51.7397578531118,W00008105,W06000021
-2.97290693185448,51.7387946549333,W00008106,W06000021
-2.99091045199858,51.7213544425737,W00008107,W06000021
-2.97761738482175,51.7248453193561,W00008108,W06000021
-2.99020996652743,51.7504091172867,W00008109,W06000021
-3.00885964316307,51.7351635242592,W00008110,W06000021
-2.97671062053693,51.7428638329599,W00008111,W06000021
-2.97878223042221,51.7313453537087,W00008112,W06000021
-2.75947889176165,51.5908910097437,W00008113,W06000021
-2.75658083585078,51.5905176878911,W00008114,W06000021
-2.75669698543074,51.5922082359446,W00008115,W06000021
-3.034661431981,51.8228423336837,W00008116,W06000021
-3.0276214686397,51.8234558235449,W00008117,W06000021
-3.02505340465338,51.8240937155681,W00008118,W06000021
-3.02226310482603,51.8202622574875,W00008119,W06000021
-3.02302553427818,51.8235373062102,W00008120,W06000021
-3.02352039941992,51.8223930132976,W00008121,W06000021
-3.02714214047582,51.8217156709332,W00008122,W06000021
-3.01467128690105,51.8341343218007,W00008123,W06000021
-3.01565681407181,51.8313281343824,W00008124,W06000021
-3.01374894407263,51.8297373414547,W00008125,W06000021
