X,Y,oa11cd,lad11cd
-3.00569434014116,51.5935024050457,W00008328,W06000022
-3.0165744421372,51.5827266021948,W00008329,W06000022
-3.01318194959453,51.5825103063711,W00008330,W06000022
-3.01122160265559,51.5838946678828,W00008331,W06000022
-3.02528276265864,51.5895686628943,W00008332,W06000022
-3.01656798711942,51.5851626973028,W00008333,W06000022
-3.00674897310529,51.5847781747153,W00008334,W06000022
-3.0231809717962,51.583007216554,W00008335,W06000022
-3.00912687683901,51.5844010991853,W00008336,W06000022
-3.03402771596333,51.5824153339529,W00008337,W06000022
-3.02652812216055,51.5803161200319,W00008338,W06000022
-3.03186327630776,51.5791421703031,W00008339,W06000022
-3.00612774113661,51.596073198145,W00008340,W06000022
-3.00054457448577,51.5942007223033,W00008341,W06000022
-3.01105224306158,51.5967518207819,W00008342,W06000022
-3.0126448587114,51.5926862771006,W00008343,W06000022
-3.00242439562927,51.5923335361172,W00008344,W06000022
-2.99909518514842,51.5917297447979,W00008345,W06000022
-3.01060643718739,51.5918206592988,W00008346,W06000022
-3.00639866478553,51.591364992484,W00008347,W06000022
-3.01319124590426,51.5886271641869,W00008348,W06000022
-3.00410558412973,51.588953408457,W00008349,W06000022
-3.00867533869043,51.5888036047612,W00008350,W06000022
-3.01730658397721,51.5887892821056,W00008351,W06000022
-3.02260269884764,51.5870569019383,W00008352,W06000022
-3.01533341528281,51.5861922522354,W00008353,W06000022
-3.01150630925823,51.58594449034,W00008354,W06000022
-3.0054074770653,51.5865863374585,W00008355,W06000022
-3.02234670456888,51.5857043206943,W00008356,W06000022
-2.94841881894688,51.5873029896309,W00008357,W06000022
-2.96266383331899,51.589959429917,W00008358,W06000022
-2.9568335907103,51.5917028305839,W00008359,W06000022
-2.95747800219113,51.5894383221298,W00008360,W06000022
-2.9610005843276,51.5895639627515,W00008361,W06000022
-2.95373115865379,51.5905335458818,W00008362,W06000022
-2.94400672473182,51.5886675408693,W00008363,W06000022
-2.95130948680255,51.5882832021907,W00008364,W06000022
-2.94657955848677,51.5890986331799,W00008365,W06000022
-2.95389326817122,51.5879699143161,W00008366,W06000022
-2.94225115298127,51.5884015847264,W00008367,W06000022
-2.96692929937036,51.587335326519,W00008368,W06000022
-2.95755345607908,51.5875892561366,W00008369,W06000022
-2.96424463709002,51.5873451403934,W00008370,W06000022
-2.95908191265022,51.5854022287467,W00008371,W06000022
-2.96134540478368,51.5867812769831,W00008372,W06000022
-2.94922699584058,51.5843009621662,W00008373,W06000022
-2.95656933838415,51.5850056677847,W00008374,W06000022
-2.9666544290065,51.5862843528861,W00008375,W06000022
-2.95112952385268,51.5854162263153,W00008376,W06000022
-2.96415261053042,51.5855700153899,W00008377,W06000022
-2.94598773082008,51.5846678206559,W00008378,W06000022
-2.95621742753343,51.5936892446951,W00008379,W06000022
-2.95108361607639,51.5931272406565,W00008380,W06000022
-2.96076095623518,51.5919999324635,W00008381,W06000022
-2.94697869612855,51.5911139560139,W00008382,W06000022
-2.97249445007006,51.5939472752147,W00008383,W06000022
-2.97406059945232,51.5918852318186,W00008384,W06000022
-2.96735821574748,51.6015064607553,W00008385,W06000022
-2.9700792690067,51.5992578772196,W00008386,W06000022
-2.96364578497785,51.59949247017,W00008387,W06000022
-2.96699761122865,51.5979381244288,W00008388,W06000022
-2.97051999134869,51.5974989056784,W00008389,W06000022
-2.96264119169664,51.5974155975703,W00008390,W06000022
-2.97038019630116,51.5959624319714,W00008391,W06000022
-2.9625086631621,51.5953636904305,W00008392,W06000022
-2.97058318530841,51.594558459636,W00008393,W06000022
-2.96605096051351,51.5956994336697,W00008394,W06000022
-2.96614128594258,51.593107868673,W00008395,W06000022
-2.97294877585734,51.5907037853723,W00008396,W06000022
-2.96816607680924,51.5910762803747,W00008397,W06000022
-2.9663699700507,51.5899589837012,W00008398,W06000022
-2.96835160331777,51.5887863827342,W00008399,W06000022
-2.97654666540644,51.5889930493036,W00008400,W06000022
-2.97260433998039,51.5881450710654,W00008401,W06000022
-2.96960176218211,51.5875305129822,W00008402,W06000022
-2.97422358994555,51.58838809235,W00008403,W06000022
-2.97082479050877,51.587006273204,W00008404,W06000022
-2.96734782072569,51.6031265694631,W00008405,W06000022
-2.96837689828569,51.6005043000375,W00008406,W06000022
-2.97154561120114,51.6023178701234,W00008407,W06000022
-2.96444686446461,51.6014643969982,W00008408,W06000022
-3.03760189071545,51.6174151281507,W00008409,W06000022
-3.02375822386796,51.6019716592448,W00008410,W06000022
-3.02921227911339,51.6113532412355,W00008411,W06000022
-3.02452974745251,51.6116298940649,W00008412,W06000022
-3.02692146278738,51.6099551398793,W00008413,W06000022
-3.03381698529381,51.610669383899,W00008414,W06000022
-3.01444861705121,51.6095815228326,W00008415,W06000022
-3.03516926614785,51.6084037851812,W00008416,W06000022
-3.04062449718585,51.6105783244609,W00008417,W06000022
-3.02200338822729,51.6094520663494,W00008418,W06000022
-3.02467939505982,51.6096137647789,W00008419,W06000022
-3.02127954130824,51.6079207348581,W00008420,W06000022
-3.0338148075768,51.6076966395833,W00008421,W06000022
-3.025607386574,51.607602694374,W00008422,W06000022
-3.03063411954247,51.6087977356333,W00008423,W06000022
-3.03045590826442,51.6070133241077,W00008424,W06000022
-3.0361575069185,51.614197121733,W00008425,W06000022
-3.03269353829915,51.614421403437,W00008426,W06000022
-3.02522869757796,51.6135679968612,W00008427,W06000022
-3.03035808756652,51.6136035584277,W00008428,W06000022
-3.03849507802916,51.6120798106914,W00008429,W06000022
-3.01948662629039,51.6133760073101,W00008430,W06000022
-3.02566830687892,51.6127667819975,W00008431,W06000022
-3.03456119002181,51.6125062625285,W00008432,W06000022
-3.03155101646371,51.6113724199403,W00008433,W06000022
-3.02032349481167,51.6104042090673,W00008434,W06000022
-3.03584902770492,51.6105870033905,W00008435,W06000022
-2.95100277558754,51.6135300879953,W00008436,W06000022
-2.98323399919483,51.621083283625,W00008437,W06000022
-2.94822905465547,51.6101498777244,W00008438,W06000022
-2.98168129996203,51.611885587871,W00008439,W06000022
-2.95961375788791,51.6073622828469,W00008440,W06000022
-2.97967442869156,51.6089810736357,W00008441,W06000022
-2.94388346759436,51.6068088292581,W00008442,W06000022
