X,Y,oa11cd,lad11cd
-4.25447265747452,52.2358549278612,W00002704,W06000008
-4.26226732249686,52.2381549022727,W00002705,W06000008
-4.25446288037905,52.2433687079789,W00002706,W06000008
-4.26403791925018,52.2418810904084,W00002707,W06000008
-4.25614103124602,52.2450889696226,W00002708,W06000008
-4.26127298331092,52.2440040409288,W00002709,W06000008
-4.56645976114243,52.1319790656881,W00002710,W06000008
-4.55529505833729,52.1377085858868,W00002711,W06000008
-4.53338941193315,52.1317199162738,W00002712,W06000008
-4.54249262358784,52.1301918828939,W00002713,W06000008
-4.54870237620282,52.1306680910502,W00002714,W06000008
-4.55874652019332,52.1244581108391,W00002715,W06000008
-4.52688226489346,52.1135942453281,W00002716,W06000008
-4.55855367240219,52.1138629817737,W00002717,W06000008
-4.56471050871432,52.1318502839666,W00002718,W06000008
-4.66457134891297,52.0951364181871,W00002719,W06000008
-4.64689980256417,52.0911872979892,W00002720,W06000008
-4.65246509131085,52.0898514709721,W00002721,W06000008
-4.65214357019921,52.0892835474326,W00002722,W06000008
-4.64282314196164,52.1012902144303,W00002723,W06000008
-4.65429249274029,52.0925229394617,W00002724,W06000008
-4.65165237409753,52.0916777122086,W00002725,W06000008
-4.6564892321056,52.0844246356055,W00002726,W06000008
-4.64872871879377,52.0879582862455,W00002727,W06000008
-4.6554166870104,52.0869170879659,W00002728,W06000008
-4.66004304708198,52.0859673708308,W00002729,W06000008
-4.63731440051769,52.088898144136,W00002730,W06000008
-4.66445202978298,52.0697109742435,W00002731,W06000008
-4.66123397810143,52.0840682413774,W00002732,W06000008
-4.65725137685159,52.080081025908,W00002733,W06000008
-4.67105839233455,52.0856448341929,W00002734,W06000008
-4.07149571767616,52.4134501250875,W00002736,W06000008
-4.07704752819551,52.4149382101616,W00002737,W06000008
-4.0768485560929,52.4134030439083,W00002738,W06000008
-4.08432188936566,52.4143332722491,W00002739,W06000008
-4.08319538552739,52.4159720724738,W00002740,W06000008
-4.08129906924036,52.4153195990146,W00002741,W06000008
-4.08563679976341,52.4156437494973,W00002742,W06000008
-4.08462824474747,52.4130453732579,W00002743,W06000008
-4.08314994438757,52.4166868226731,W00002744,W06000008
-4.08163625429601,52.4161070578745,W00002745,W06000008
-4.07904114588774,52.4123170551276,W00002746,W06000008
-4.07010612495569,52.4206217435244,W00002747,W06000008
-4.08035638279511,52.4178181766009,W00002748,W06000008
-4.08390157512893,52.4180707171518,W00002751,W06000008
-4.07821558757728,52.4177747221576,W00002752,W06000008
-4.07033006848871,52.4035206381449,W00002753,W06000008
-4.07026578612734,52.4007699820456,W00002754,W06000008
-4.08292927788348,52.3984943829675,W00002755,W06000008
-4.07102069582656,52.3972398470003,W00002756,W06000008
-4.07668099924613,52.4054504740503,W00002757,W06000008
-4.08077321735209,52.4029314895736,W00002758,W06000008
-4.07071501083034,52.4021115012118,W00002759,W06000008
-4.07425449696928,52.4008521346562,W00002760,W06000008
-4.06625912314549,52.4006019488271,W00002761,W06000008
-4.06300374727644,52.3995142009039,W00002762,W06000008
-4.0860006711924,52.411913745579,W00002763,W06000008
-4.08615482736869,52.4129050986129,W00002764,W06000008
-4.0820352601008,52.4115569740082,W00002765,W06000008
-4.08872036840512,52.4114149083332,W00002766,W06000008
-4.08453078162857,52.4101117254889,W00002767,W06000008
-4.08322727805907,52.409366063986,W00002768,W06000008
-4.08808717794967,52.4070093417033,W00002769,W06000008
-4.08153972690497,52.4067741632182,W00002770,W06000008
-4.08877191897008,52.4137640413638,W00002771,W06000008
-4.50212066063704,52.0915955728209,W00002772,W06000008
-4.48844542709648,52.0704084417463,W00002773,W06000008
-4.54796920665132,52.0532383561476,W00002774,W06000008
-4.50696124243779,52.0549592143076,W00002775,W06000008
-4.49464371220274,52.0968161520024,W00002776,W06000008
-4.5506957813487,52.0775215494371,W00002777,W06000008
-4.05160594089398,52.4987015958189,W00002778,W06000008
-4.05071371052778,52.4897302519978,W00002779,W06000008
-4.04600939323997,52.4835178231382,W00002780,W06000008
-4.05426135363501,52.4752895425022,W00002781,W06000008
-4.0402893584885,52.4750399313881,W00002782,W06000008
-4.04798549360079,52.5113171591847,W00002783,W06000008
-4.02477478826872,52.4578218264124,W00002784,W06000008
-4.02827581475037,52.4746359024392,W00002785,W06000008
-4.33924726473995,52.0806154868326,W00002786,W06000008
-4.26687944182691,52.0750145431747,W00002787,W06000008
-4.30900622140543,52.0950862205543,W00002788,W06000008
-4.26200382171448,52.0494157583182,W00002789,W06000008
-4.26287634990799,52.1039267276896,W00002790,W06000008
-3.91444160078801,52.4792377434183,W00002791,W06000008
-3.99467709165128,52.4896003647929,W00002792,W06000008
-3.98158633416663,52.4886705266053,W00002793,W06000008
-3.97507117737894,52.510686218909,W00002794,W06000008
-3.98635115615986,52.514527908796,W00002795,W06000008
-3.90012166555415,52.5360934604423,W00002796,W06000008
-4.19170126797238,52.2095467923864,W00002797,W06000008
-4.15455525275719,52.224556797574,W00002798,W06000008
-4.19829137779955,52.2026923304439,W00002799,W06000008
-4.25514931053033,52.2237575521259,W00002800,W06000008
-4.27405624571086,52.2298935160319,W00002801,W06000008
-4.28697728565083,52.2198285204701,W00002802,W06000008
-4.25886339478446,52.2094440765225,W00002803,W06000008
-4.05510631259944,52.4179883527998,W00002805,W06000008
-4.05064877823341,52.4158131591283,W00002806,W06000008
-4.05537775412107,52.4152814116489,W00002807,W06000008
-4.0292702577392,52.4166730099791,W00002808,W06000008
-4.03849706605864,52.426019687598,W00002809,W06000008
-4.10207919183176,52.1080219708195,W00002811,W06000008
-4.08065924231959,52.1141775983134,W00002812,W06000008
-4.08440764981363,52.1208783609801,W00002813,W06000008
-4.0733572409198,52.1239638203796,W00002814,W06000008
-4.08399578967192,52.1164864246127,W00002815,W06000008
-4.07277860220525,52.109993402561,W00002816,W06000008
-4.07768102558937,52.1123239647808,W00002818,W06000008
-4.08290850424987,52.1085226713973,W00002819,W06000008
-4.29856793025519,52.1702652104362,W00002820,W06000008
-4.2884696385569,52.1984731634562,W00002821,W06000008
-4.31412590881551,52.2015979471564,W00002822,W06000008
-4.24172366880338,52.1671639500933,W00002823,W06000008
-4.30694030873976,52.1954569350474,W00002824,W06000008
-4.05618018994615,52.4088063394885,W00002825,W06000008
-4.04554277350426,52.4071114327559,W00002826,W06000008
-4.06001399234492,52.4040305622261,W00002827,W06000008
-4.0551415732097,52.4118283971904,W00002828,W06000008
-4.06181191115341,52.4089464628376,W00002829,W06000008
-4.06401517227463,52.4137494647004,W00002831,W06000008
-4.44984745252705,52.0539569656141,W00002832,W06000008
-4.42312128142814,52.0548305906645,W00002833,W06000008
-4.36133449881771,52.0482053069574,W00002834,W06000008
-4.47055116516059,52.0436125648487,W00002835,W06000008
-4.47230582587617,52.0499521464949,W00002836,W06000008
-4.39612174525778,52.0483031905567,W00002837,W06000008
-4.29467467928153,52.1371325915199,W00002838,W06000008
-4.39683042441527,52.1817501269566,W00002839,W06000008
-4.37920544475587,52.1646262441669,W00002840,W06000008
-4.34642791978225,52.1369972226221,W00002841,W06000008
-4.3468062861117,52.2038393962444,W00002842,W06000008
-4.35551946139942,52.186000520773,W00002843,W06000008
-4.35386861744889,52.1744816950152,W00002844,W06000008
-4.32269318748436,52.0453456527617,W00002845,W06000008
-4.30791011749187,52.0425838979837,W00002846,W06000008
-4.31190558032031,52.0410153892661,W00002847,W06000008
