X,Y,oa11cd,lad11cd
-3.15585931417544,51.486887062208,W00008779,W06000015
-3.15310936222255,51.4877105221086,W00008780,W06000015
-3.1598208124507,51.4858648796668,W00008781,W06000015
-3.15674775189058,51.4859195250296,W00008782,W06000015
-3.15467256844686,51.4853312528894,W00008784,W06000015
-3.15823905612472,51.484502540609,W00008785,W06000015
-3.15632806226353,51.4836041429431,W00008786,W06000015
-3.16152354244289,51.4843777579309,W00008788,W06000015
-3.16117304717085,51.4826235635278,W00008789,W06000015
-3.16274324226457,51.4818340276824,W00008790,W06000015
-3.15894933238452,51.4819126651365,W00008791,W06000015
-3.1609176414544,51.4813873034974,W00008792,W06000015
-3.16490612389581,51.4799646818515,W00008793,W06000015
-3.1549281066746,51.4906241547625,W00008794,W06000015
-3.15355309926306,51.4896533289858,W00008795,W06000015
-3.14681439151436,51.4917883752346,W00008797,W06000015
-3.14982215070104,51.4895260156758,W00008798,W06000015
-3.15150541334369,51.4897615457085,W00008799,W06000015
-3.15338783925817,51.4867576786403,W00008800,W06000015
-3.15133609950478,51.488017531493,W00008801,W06000015
-3.16716948697093,51.4646769598022,W00008803,W06000015
-3.17448550709937,51.4617850735363,W00008804,W06000015
-3.17075007476871,51.46221767854,W00008807,W06000015
-3.16478435017205,51.4766607914866,W00008808,W06000015
-3.17652925900555,51.4729875455739,W00008809,W06000015
-3.16757914695838,51.4750476184369,W00008811,W06000015
-3.16674757745433,51.4738934965458,W00008813,W06000015
-3.170898272939,51.4721228210431,W00008814,W06000015
-3.17018811598912,51.4700504567255,W00008816,W06000015
-3.16931796273587,51.4691146627925,W00008817,W06000015
-3.17155392137363,51.4690421082413,W00008818,W06000015
-3.24700307908436,51.4682108198215,W00008819,W06000015
-3.25137632791578,51.4674577675687,W00008820,W06000015
-3.2646617379443,51.4663106442773,W00008821,W06000015
-3.2339785373844,51.4812036542057,W00008822,W06000015
-3.24325491769736,51.4760467450701,W00008823,W06000015
-3.23134528629237,51.4758094451921,W00008824,W06000015
-3.24831758330589,51.4747897401651,W00008825,W06000015
-3.25882732467502,51.4674685395888,W00008826,W06000015
-3.26328734161196,51.4684128480782,W00008827,W06000015
-3.25261411113993,51.4652625464838,W00008828,W06000015
-3.22581495558142,51.4792163036228,W00008829,W06000015
-3.23239042507152,51.4821541434558,W00008830,W06000015
-3.23551732263588,51.4792360403839,W00008831,W06000015
-3.23054022079348,51.4790693668576,W00008832,W06000015
-3.24099155738389,51.4776933024517,W00008833,W06000015
-3.24120879526076,51.4758476482556,W00008834,W06000015
-3.23684167999626,51.4753335085766,W00008835,W06000015
-3.23832888537294,51.4764504200352,W00008836,W06000015
-3.24201836064969,51.4743272052686,W00008837,W06000015
-3.24534574031116,51.4734831146089,W00008838,W06000015
-3.25149373174096,51.4742695802125,W00008839,W06000015
-3.23517436586586,51.4732767217352,W00008840,W06000015
-3.24810566723409,51.4731376863854,W00008841,W06000015
-3.25415604189602,51.4730034465711,W00008842,W06000015
-3.24000987472953,51.4724763765573,W00008843,W06000015
-3.25689034180195,51.4714005209988,W00008844,W06000015
-3.24556217960452,51.4719447664202,W00008845,W06000015
-3.25045469586434,51.4720379778647,W00008846,W06000015
-3.24271553630347,51.4710337609556,W00008847,W06000015
-3.24466893676573,51.4700850442293,W00008848,W06000015
-3.25960669607257,51.4697989760452,W00008849,W06000015
-3.25590535002177,51.4676320023067,W00008850,W06000015
-3.25101298643621,51.4698779762818,W00008851,W06000015
-3.25225420145394,51.4711953053427,W00008852,W06000015
-3.22200525107597,51.4839347969207,W00008853,W06000015
-3.22533608818202,51.4851602906232,W00008854,W06000015
-3.20653340853283,51.4854931395762,W00008855,W06000015
-3.21566124857545,51.485461082218,W00008856,W06000015
-3.21293858455341,51.4848441037093,W00008857,W06000015
-3.21965155875171,51.4845844497013,W00008858,W06000015
-3.21634731433159,51.4833257231614,W00008859,W06000015
-3.20672387544412,51.4844195746453,W00008860,W06000015
-3.20946859266892,51.4777243885395,W00008861,W06000015
-3.21563503100103,51.4844979692986,W00008862,W06000015
-3.20834625889151,51.4835411075075,W00008863,W06000015
-3.20367142552739,51.4834481177761,W00008864,W06000015
-3.21307674821325,51.4835997262153,W00008865,W06000015
-3.21059934503432,51.4838444832064,W00008866,W06000015
-3.21445296982486,51.4834092544154,W00008867,W06000015
-3.21191919443194,51.4823370912788,W00008868,W06000015
-3.20744178251381,51.4826936928296,W00008869,W06000015
-3.21798304817002,51.482157440178,W00008870,W06000015
-3.20490664964974,51.4822946201705,W00008871,W06000015
-3.21324838166003,51.4812311882694,W00008872,W06000015
-3.20983687764736,51.4816952452191,W00008873,W06000015
-3.20913062655197,51.4809623370446,W00008874,W06000015
-3.20575733564132,51.480744244927,W00008875,W06000015
-3.20230440115962,51.480907813244,W00008877,W06000015
-3.20728254017175,51.4797863923343,W00008878,W06000015
-3.20472453312156,51.4796814162749,W00008879,W06000015
-3.20331014015512,51.478722800982,W00008880,W06000015
-3.20177186493072,51.4789826927346,W00008881,W06000015
-3.20457448545361,51.4777117931805,W00008882,W06000015
-3.20680898227157,51.4763872732596,W00008883,W06000015
-3.2084661592334,51.4726199119307,W00008884,W06000015
-3.19960532093532,51.4744662530295,W00008885,W06000015
-3.21771188184662,51.4882316476752,W00008886,W06000015
-3.21391361345397,51.4884962782204,W00008887,W06000015
-3.20868240290749,51.487445935587,W00008888,W06000015
-3.21167151563944,51.4872069676958,W00008889,W06000015
-3.22184504078455,51.4865087186327,W00008890,W06000015
-3.21505558320458,51.4870531312411,W00008891,W06000015
-3.21905112280766,51.4869152488967,W00008892,W06000015
-3.22684346684517,51.4858488068239,W00008893,W06000015
-3.2244213297498,51.4864208714808,W00008894,W06000015
-3.20976836354726,51.4855587854689,W00008895,W06000015
-3.21200011832806,51.48568152696,W00008896,W06000015
-3.21359792750815,51.4864602375113,W00008897,W06000015
-3.18314250742741,51.4932343473194,W00008899,W06000015
-3.17876339917439,51.493893596744,W00008900,W06000015
-3.17516879668608,51.4904999858392,W00008901,W06000015
-3.17997877024136,51.5019302889813,W00008902,W06000015
-3.17520532612123,51.4924110628534,W00008903,W06000015
-3.17569478339595,51.4933906387019,W00008904,W06000015
-3.18139704011279,51.4932006884363,W00008906,W06000015
-3.17880548851278,51.4913185686242,W00008907,W06000015
-3.17732914612918,51.49218485366,W00008909,W06000015
-3.17552986111438,51.491098403396,W00008910,W06000015
-3.18052006757186,51.4915537378344,W00008911,W06000015
-3.18425295825624,51.490718794462,W00008912,W06000015
-3.17646869964056,51.4888105143692,W00008913,W06000015
-3.17508551197025,51.4885987703014,W00008915,W06000015
-3.17315608834674,51.488932328122,W00008916,W06000015
-3.18190218945795,51.49913687724,W00008918,W06000015
-3.18656709888347,51.4983827954431,W00008919,W06000015
-3.17745586633615,51.498956775686,W00008920,W06000015
-3.17649176894307,51.4975733556321,W00008921,W06000015
-3.17858737790415,51.4977719332833,W00008922,W06000015
-3.17650582857989,51.4962131652361,W00008923,W06000015
-3.17938610790666,51.4966309826111,W00008924,W06000015
-3.18347457678203,51.4968206420625,W00008925,W06000015
-3.18651181535448,51.4965192475356,W00008926,W06000015
-3.18488795525315,51.4953561879281,W00008927,W06000015
-3.18008663737788,51.4957294390423,W00008929,W06000015
-3.17637372708054,51.4946015328411,W00008930,W06000015
-3.18377106663252,51.4954822598721,W00008931,W06000015
-3.18071734702415,51.4944539083887,W00008932,W06000015
-3.1829685002895,51.4944928959052,W00008933,W06000015
-3.32529618330266,51.5182051069293,W00008934,W06000015
-3.31361812072615,51.5146190149279,W00008935,W06000015
-3.31863615316176,51.519931627162,W00008936,W06000015
-3.32854895033823,51.5258109223363,W00008937,W06000015
-3.33434921230417,51.5312343245262,W00008938,W06000015
-3.32871939849485,51.5231142757296,W00008939,W06000015
-3.32733329279741,51.5247361298578,W00008940,W06000015
-3.32421385069986,51.5210708519405,W00008941,W06000015
-3.32608168161682,51.5209798695787,W00008942,W06000015
-3.27356801867333,51.477735986381,W00008943,W06000015
-3.26388011952193,51.4800708815338,W00008945,W06000015
-3.26667272511985,51.4787060504017,W00008946,W06000015
-3.15768847293171,51.5211028570639,W00008947,W06000015
-3.16325641571233,51.5269728813896,W00008948,W06000015
-3.16685139390934,51.5262498515232,W00008949,W06000015
-3.17275207132377,51.5244262963443,W00008950,W06000015
-3.17940239789958,51.5236520353754,W00008951,W06000015
-3.16020523337199,51.5263263045279,W00008952,W06000015
-3.16988543576425,51.5228171839333,W00008953,W06000015
-3.17575009482613,51.5205461222798,W00008954,W06000015
-3.16790874721448,51.5221698309524,W00008955,W06000015
-3.16440310569076,51.5209188250843,W00008956,W06000015
-3.17939000117552,51.5206969882056,W00008957,W06000015
-3.16363795329028,51.5192070617431,W00008958,W06000015
-3.17852722126807,51.5176150232078,W00008959,W06000015
